unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,chunk_binding_sha256,mode,intensity,structural_plan_status,structural_semantic_review_status,paired_quality_review_status,rewrite_intent_status,transaction_id,transaction_status,owner_chunk,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes,unresolved_codes_json
U-5e11181de1e1,F00001,59 篇编号论文的结构与写作分析 / A/B/C 三类论文的微观文风,1,478,487,10,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,1949d580b2454b793ec3353ca17ba95624c5a2d8e6427d0d9496849f66b08db3,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-5e11181de1e1,U-68ebde6fa93d,U-02d43699bbf9,178,2,NO_CHANGE,0c024b7e7cac41c152b7fe80a81f8c9377360666c9e1e3b0fd5b8b6968fc0181,0c024b7e7cac41c152b7fe80a81f8c9377360666c9e1e3b0fd5b8b6968fc0181,,PASS,PASS,本单元承担“A/B/C 三类论文的微观文风”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-02d43699bbf9,F00001,59 篇编号论文的结构与写作分析 / A/B/C 三类论文的微观文风 / A 类：先交代机制，再讨论数值,1,488,499,12,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,fe6e3c626569a2a38747b16c854ce4788809a1a10193cdd335f40a59c5190d78,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-02d43699bbf9,U-5e11181de1e1,U-d0b8377d582b,161,6,NO_CHANGE,0a822826d0ad334b1cc50b0c6c47d50cb9fb63cc189703087527dd634d6d59dc,0a822826d0ad334b1cc50b0c6c47d50cb9fb63cc189703087527dd634d6d59dc,,PASS,PASS,本单元承担“A 类：先交代机制，再讨论数值”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-d0b8377d582b,F00001,59 篇编号论文的结构与写作分析 / A/B/C 三类论文的微观文风 / B 类：变量、约束与策略必须逐项对应,1,500,510,11,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,c9e1d7a7b52d36f49cde3de0dcc8a6eddd63220a4611aca18a3bbfe84b200c72,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-d0b8377d582b,U-02d43699bbf9,U-bda9a1059824,148,5,NO_CHANGE,e45788c2c6ea5082dab07e3261c58c835529cee824b9347aa89da76068dc20ad,e45788c2c6ea5082dab07e3261c58c835529cee824b9347aa89da76068dc20ad,,PASS,PASS,本单元承担“B 类：变量、约束与策略必须逐项对应”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-bda9a1059824,F00001,59 篇编号论文的结构与写作分析 / A/B/C 三类论文的微观文风 / C 类：数据口径、隔离验证与决策解释并重,1,511,522,12,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,d898beb22300f1fe838c9aae46e3ec654a9c61a362490450831b747b8824be38,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-bda9a1059824,U-d0b8377d582b,U-e3559472cde5,160,5,NO_CHANGE,21c64266b3b169e0dd74f1ff95cc5d101675663bc560e3b7247b5b34969d89f9,21c64266b3b169e0dd74f1ff95cc5d101675663bc560e3b7247b5b34969d89f9,,PASS,PASS,本单元承担“C 类：数据口径、隔离验证与决策解释并重”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-e3559472cde5,F00001,59 篇编号论文的结构与写作分析 / 十四类章节的写法,1,523,551,29,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,9a6e02e7f725073fd8743ec07473338eb7be54ca23a29af18ba69a1fb95b79e6,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-e3559472cde5,U-bda9a1059824,U-3c3f016b3df0,800,42,NO_CHANGE,602e49bb6b1de65c293d25d31b7ae04afdf67d8599d265ff124c37f02cd764b8,602e49bb6b1de65c293d25d31b7ae04afdf67d8599d265ff124c37f02cd764b8,,PASS,PASS,本单元承担“十四类章节的写法”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-3c3f016b3df0,F00001,59 篇编号论文的结构与写作分析 / 可复用表达与 边界,1,552,566,15,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,38d691f1fd90a3f0d9777b94a895be18700e8c37ecce5b5c8defa4bf1c14b062,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-3c3f016b3df0,U-e3559472cde5,U-c15f1539e33f,189,9,NO_CHANGE,4979355557ac2de37b0488614ef21da78bdefdca97cd05672a0cae3889ef28d5,4979355557ac2de37b0488614ef21da78bdefdca97cd05672a0cae3889ef28d5,,PASS,PASS,本单元承担“可复用表达与 边界”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-c15f1539e33f,F00001,创新切入、高频失分与高分策略,1,567,568,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,dc66fde1fcbc4f635bc4395ddf1edf51829ee5ea31d418de5a8a4adb4b22762e,REWRITE,BALANCED,NOT_RUN,,,,,,U-c15f1539e33f,U-3c3f016b3df0,U-f9aa3cc3f631,0,1,SKIPPED_PROTECTED,7d183f6728cc830b96fc174b51fd6212505784b570bfc55dca27cdd640a66533,,,NOT_RUN,NOT_RUN,,[]
U-f9aa3cc3f631,F00001,创新切入、高频失分与高分策略 / 从基线到差异化模型,1,569,585,17,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,4d50a894209f45c5921fdca203bbf6978d61702586430125596ab4d5fbc35545,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-f9aa3cc3f631,U-c15f1539e33f,U-543412fefa1e,279,17,NO_CHANGE,3f20dd52f4d61706770146e188ac94dd18efeb9c895f1992a742d6978d9862c8,3f20dd52f4d61706770146e188ac94dd18efeb9c895f1992a742d6978d9862c8,,PASS,PASS,本单元承担“从基线到差异化模型”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-543412fefa1e,F00001,创新切入、高频失分与高分策略 / 高频失分点,1,586,600,15,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,d5101edd8364c49e1ed84d49997b5455e909a509c91a906486622849998a016d,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-543412fefa1e,U-f9aa3cc3f631,U-ab7c0ccc4f44,223,15,NO_CHANGE,5a1467a4bdcda0b673888fb0e9f62acedfd96f625824555db73eb6942d983766,5a1467a4bdcda0b673888fb0e9f62acedfd96f625824555db73eb6942d983766,,PASS,PASS,本单元承担“高频失分点”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-ab7c0ccc4f44,F00001,创新切入、高频失分与高分策略 / 高分写作策略与冻结节奏,1,601,613,13,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,c9bf8e6be3830386e080c81848c042a6287edbcb78ee8b1e635659b85d28682a,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-ab7c0ccc4f44,U-543412fefa1e,U-852886defd32,255,1,NO_CHANGE,4fac80edb486235302e9377f0ddcf828fb79ad14478e833d00e1ebebcc392158,4fac80edb486235302e9377f0ddcf828fb79ad14478e833d00e1ebebcc392158,,PASS,PASS,本单元承担“高分写作策略与冻结节奏”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-852886defd32,F00001,三项工具成果及迭代机制,1,614,615,2,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,8f437ef57c21ce48401b7fdf83e790728da30082417f082071ab5470491cf55c,REWRITE,BALANCED,NOT_RUN,,,,,,U-852886defd32,U-ab7c0ccc4f44,U-3e1f4a8d2247,0,1,SKIPPED_PROTECTED,d2f542c5098d662ee0d8f3f3431a37bd13f50852b6bac405020e800c8724dacb,,,NOT_RUN,NOT_RUN,,[]
U-3e1f4a8d2247,F00001,三项工具成果及迭代机制 / 学习报告,1,616,621,6,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,50b23e640f603f32ca106f80272e6438fac73e7374d8307f8e526e303b8ec286,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-3e1f4a8d2247,U-852886defd32,U-d55226c57d4a,63,3,NO_CHANGE,f0ec2e7b8e3b2ddcd36a6f75109c59fccc900411101432fa60bedcbf47d51818,f0ec2e7b8e3b2ddcd36a6f75109c59fccc900411101432fa60bedcbf47d51818,,PASS,PASS,本单元承担“学习报告”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-d55226c57d4a,F00001,三项工具成果及迭代机制 / 双模式论文模板,1,622,636,15,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,31fc534e29b82ce1b7fa65657e30e11cf2cdd1e05d201b430557266adf30c7c8,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-d55226c57d4a,U-3e1f4a8d2247,U-8aeda1e2d26b,220,8,NO_CHANGE,1fe916cd671d381a09876c5a12e2cd1bfe9b2e26df43bba44ba1f275ebcae518,1fe916cd671d381a09876c5a12e2cd1bfe9b2e26df43bba44ba1f275ebcae518,,PASS,PASS,本单元承担“双模式论文模板”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-8aeda1e2d26b,F00001,三项工具成果及迭代机制 / MCM-CUP-STANDARD-WRITE Skill,1,637,653,17,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,9e858586094c28b04a785767158c2a1bd6b7b21e97f8e04c96567fe43375727c,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-8aeda1e2d26b,U-d55226c57d4a,U-40686a0b1ae4,127,16,NO_CHANGE,31b5fbd7a12e852af08b6374ee78a242dbec059fd8fef61b47af3d58c65d6bbb,31b5fbd7a12e852af08b6374ee78a242dbec059fd8fef61b47af3d58c65d6bbb,,PASS,PASS,本单元承担“MCM-CUP-STANDARD-WRITE Skill”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-40686a0b1ae4,F00001,结论,1,654,679,26,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,601378cfd9687b8152cbb6f98dd89aaf485bcc71ea4e3eb8ef17797980586e05,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-40686a0b1ae4,U-8aeda1e2d26b,U-b3269c109fea,282,10,NO_CHANGE,0064893a972a340fd8348ee1e7b6cd1a69b3e20423ca6a723d901431f58cea79,0064893a972a340fd8348ee1e7b6cd1a69b3e20423ca6a723d901431f58cea79,,PASS,PASS,本单元承担“结论”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-b3269c109fea,F00001,算法责任与验收总表,1,680,716,37,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,fa060d639433868af83e29c600e1b6f8b42dd66cec810305dc0b2155d5ee45f8,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-b3269c109fea,U-40686a0b1ae4,U-5ccb2669f0d2,701,38,NO_CHANGE,74e3b8ac61a05bdc51d6a9417498c5bdc58b163156676c1cf41b519d29d8eecc,74e3b8ac61a05bdc51d6a9417498c5bdc58b163156676c1cf41b519d29d8eecc,,PASS,PASS,本单元承担“算法责任与验收总表”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
U-5ccb2669f0d2,F00001,证据文件说明,1,717,724,8,RESEARCH,RESEARCH,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-research,1,DEFAULT,DEFAULT,SCENE_DEFAULT,RESEARCH,18887ba292c25e48d8f9fc598e1a33fa721d1fa8795b3d78f9964af0773b39e0,True,6fca7d92fcdf831cf1b8dab02994e084e3238fbe691261febd394f4f453d6107,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-5ccb2669f0d2,U-b3269c109fea,,110,3,NO_CHANGE,4cc8537f66bd8e4a540775efece8be78a4632d8e7b3b34c0f5a2a10e12138780,4cc8537f66bd8e4a540775efece8be78a4632d8e7b3b34c0f5a2a10e12138780,,PASS,PASS,本单元承担“证据文件说明”的对象、条件与证据边界；原文段落已锁定术语、数字和论证顺序，保持原句可避免结构漂移。,[]
