unit_id,file_id,heading_path,part,start_line,end_line,line_count,scene,scene_requested,scene_document_prior,scene_routing_decision,scene_routing_policy_sha256,scene_routing_policy_revision,scene_routing_top_score,scene_routing_margin,voice_profile_id,voice_profile_revision,voice_profile_confidence,voice_profile_kind,voice_profile_source,voice_profile_binding_scene,voice_profile_sha256,voice_default_disclosure,chunk_binding_sha256,mode,intensity,structural_plan_status,structural_semantic_review_status,paired_quality_review_status,rewrite_intent_status,transaction_id,transaction_status,owner_chunk,context_before_unit,context_after_unit,author_chars,protected_spans,status,hash_before,hash_after,diff_path,protected_hashes_ok,style_validation,notes,unresolved_codes_json
U-f7a8bf218cc3,F00001,结论,1,492,496,5,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,8f73de851adfed5635e586980a907aae4a37f1c8ec35ad29f4c1685508478aed,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-f7a8bf218cc3,U-8f28215ff44b,U-b017cfe857fc,368,2,DONE,fd3e43abab2eddb48b792bba76a10de505587a9ade9113610f3b6a4eddf3f43b,5634714e5a026fb72ebdc33f25f6c0ad6d3f0856e2de0f49d4b4b296ea95bc6d,diffs\U-f7a8bf218cc3.diff,PASS,PASS,,[]
U-b017cfe857fc,F00001,模型评价与改进方向,1,497,498,2,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,3fabc8115ca40e450137202036a30606edad5c02db6aa6883c656f3a5dcd2472,REWRITE,BALANCED,NOT_RUN,,,,,,U-b017cfe857fc,U-f7a8bf218cc3,U-a04d7bcfaa34,0,1,SKIPPED_PROTECTED,c79b54741286fc68509304c6a82090b56de8b29c35860dad51162a897206e11c,,,NOT_RUN,NOT_RUN,,[]
U-a04d7bcfaa34,F00001,模型评价与改进方向 / 单区食物网的解释边界,1,499,503,5,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,204871cf882195cfb15d6a4a1174263edb38dc4ace7c68ecebba67993bf78bbe,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-a04d7bcfaa34,U-b017cfe857fc,U-7da5048ae9fc,296,9,DONE,7799e35305f64025822d743e97dfaeda2dc361449927e27b6f5545c07c7db040,7ed50c19c5208c58970523e304cf5e0cd57f1341bc62348ecd501d26ccdb9496,diffs\U-a04d7bcfaa34.diff,PASS,PASS,,[]
U-7da5048ae9fc,F00001,模型评价与改进方向 / 珍稀物种响应的归因能力,1,504,508,5,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,965a3b947853859ab2fb6b1e92721d42aa9f123557b4115a54100a133c0d3f10,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-7da5048ae9fc,U-a04d7bcfaa34,U-70772ee7e6a7,220,2,NO_CHANGE,d71a43536ef67f493fd614f5cddf875187878c5b2a4e6e6787a6f7416957ab9c,d71a43536ef67f493fd614f5cddf875187878c5b2a4e6e6787a6f7416957ab9c,,PASS,PASS,珍稀物种评价同时给出参数响应和结构限制，原段承担归因边界说明。,[]
U-70772ee7e6a7,F00001,模型评价与改进方向 / 长期行为展示的适用范围,1,509,513,5,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,e274d81a149b5d1ab61fd2025d2df452f41cd4dfc6435d38c61a1d929c5b3345,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-70772ee7e6a7,U-7da5048ae9fc,U-0a061a5b1e24,211,7,NO_CHANGE,8eccfe0249291e20e12cec7fc0580b0d72eaeb1e31e05b68da6c91da54448464,8eccfe0249291e20e12cec7fc0580b0d72eaeb1e31e05b68da6c91da54448464,,PASS,PASS,长期行为评价区分营养级映射和河段阈值，原段承担适用范围限定。,[]
U-0a061a5b1e24,F00001,模型评价与改进方向 / 复杂化判据的稳健范围,1,514,518,5,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,337bafc22c47fa69c68ae7edd255eb8350cc49e5ecaa4fbfd737d9d79f51d0b9,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-0a061a5b1e24,U-70772ee7e6a7,U-015593fe61e9,150,4,DONE,cd959e53fb53d45112d90027eb13c2bbbe0105f08b9274522a461f056707c0da,465c08864ab84b23e739106492af01a08881dd88db5a7081294844733478f08a,diffs\U-0a061a5b1e24.diff,PASS,PASS,,[]
U-015593fe61e9,F00001,模型评价与改进方向 / 综合评价的排序可信度,1,519,527,9,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,aafe5aabe11afa1d39ccd25433b2e32900adadf93170e897e8e09b7cab5a3f35,REWRITE,BALANCED,NOT_APPLICABLE,NOT_ISSUED,PENDING_EXTERNAL_REVIEW,PASS,,,U-015593fe61e9,U-0a061a5b1e24,U-39b744730e0f,363,5,DONE,42655d2784240dfde83e263394bff90604a9172bf8df92494f3a0842a875873e,fcb58676cf2fcc3903d2c125badd907b657be15d1db111ef02b1a04bb1afc0fb,diffs\U-015593fe61e9.diff,PASS,PASS,,[]
U-39b744730e0f,F00001,参考文献,1,528,534,7,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,1a260c73a03d10d0fc9fcde03aa7a93b679df2539468b4aa30cbe3d73938afb3,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-39b744730e0f,U-015593fe61e9,U-b8766a969759,2,8,NO_CHANGE,dd67bc11a9175c3459c23db41f955575e40892a93df55a1037fc64d2e7fd8c0f,dd67bc11a9175c3459c23db41f955575e40892a93df55a1037fc64d2e7fd8c0f,,PASS,PASS,参考文献命令与附录标题属于文档结构接口，保持原有位置和排版职责。,[]
U-b8766a969759,F00001,问题一完整默认参数附表,1,535,571,37,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,1ff933597d9f4447063f55d3d589f73457a22be1e854de4300b40a0c63bd85b2,REWRITE,BALANCED,NOT_APPLICABLE,NOT_REQUIRED,PENDING_EXTERNAL_REVIEW,PASS,,,U-b8766a969759,U-39b744730e0f,U-922f1bedee53,475,74,NO_CHANGE,b9f69dd3d298c51f10bdaa022e46032e00082a10372570969cbec804ec7248a7,b9f69dd3d298c51f10bdaa022e46032e00082a10372570969cbec804ec7248a7,,PASS,PASS,参数附表按来源、默认值和角色逐项列示，表格结构承担复现查询职责。,[]
U-922f1bedee53,F00001,完整 Python 源程序,1,572,575,4,MODELING,MODELING,,EXPLICIT,7f4919b7df6aee03bb93b0f9f20cfe5d7a5724e2297e404dcfa0980fe474cebb,5,0,0,scene-default-modeling,1,DEFAULT,DEFAULT,SCENE_DEFAULT,MODELING,9e19a368d6cc11f3f05259e3fa2662c867ba99d15bcd320a4853d72a41190a01,True,3ca1e818bdfe5b785f589bc2bb462e91f5e873d75ece3dd646b604c49960cce3,REWRITE,BALANCED,NOT_RUN,,,,,,U-922f1bedee53,U-b8766a969759,,0,3,SKIPPED_PROTECTED,89189b7ab404fc6527cbddf2500d31557401eebaece80767e4c0a8d504bc4dc0,,,NOT_RUN,NOT_RUN,,[]
